candle_end_time,open,close,high,low,volume
2020-04-01 10:25:00,2.01,2.02,2.02,2.01,245.00
2020-04-01 10:26:00,2.02,2.01,2.02,2.01,268.00
2020-04-01 10:27:00,2.01,2.01,2.02,2.01,320.00
2020-04-01 10:28:00,2.01,2.02,2.02,2.01,557.00
2020-04-01 10:29:00,2.02,2.01,2.02,2.01,469.00
2020-04-01 10:30:00,2.01,2.01,2.02,2.01,34.00
2020-04-01 10:31:00,2.01,2.01,2.02,2.01,864.00
2020-04-01 10:32:00,2.01,2.02,2.02,2.01,59.00
2020-04-01 10:33:00,2.01,2.01,2.01,2.01,19.00
2020-04-01 10:34:00,2.01,2.01,2.02,2.01,691.00
2020-04-01 10:35:00,2.01,2.02,2.02,2.01,20.00
2020-04-01 10:36:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 10:37:00,2.02,2.01,2.02,2.01,50.00
2020-04-01 10:38:00,2.01,2.02,2.02,2.01,26.00
2020-04-01 10:39:00,2.02,2.02,2.02,2.01,533.00
2020-04-01 10:40:00,2.02,2.01,2.02,2.01,158.00
2020-04-01 10:41:00,2.01,2.01,2.01,2.01,9.00
2020-04-01 10:42:00,2.01,2.02,2.02,2.01,200.00
2020-04-01 10:43:00,2.02,2.01,2.02,2.01,138.00
2020-04-01 10:44:00,2.01,2.02,2.02,2.01,218.00
2020-04-01 10:45:00,2.02,2.02,2.02,2.02,3427.00
2020-04-01 10:46:00,2.02,2.03,2.03,2.02,2112.00
2020-04-01 10:47:00,2.03,2.03,2.03,2.03,935.00
2020-04-01 10:48:00,2.03,2.02,2.03,2.02,2.00
2020-04-01 10:49:00,2.02,2.03,2.03,2.02,65.00
2020-04-01 10:50:00,2.03,2.03,2.03,2.02,87.00
2020-04-01 10:51:00,2.03,2.03,2.03,2.03,386.00
2020-04-01 10:52:00,2.03,2.03,2.03,2.03,104.00
2020-04-01 10:53:00,2.03,2.03,2.03,2.03,43.00
2020-04-01 10:54:00,2.03,2.03,2.03,2.03,57.00
2020-04-01 10:55:00,2.03,2.02,2.03,2.02,1149.00
2020-04-01 10:56:00,2.02,2.02,2.02,2.02,100.00
2020-04-01 10:57:00,2.02,2.02,2.02,2.02,20.00
2020-04-01 10:58:00,2.02,2.03,2.03,2.02,29.00
2020-04-01 10:59:00,2.03,2.02,2.03,2.02,155.00
2020-04-01 11:00:00,2.02,2.03,2.03,2.02,1316.00
2020-04-01 11:01:00,2.03,2.03,2.03,2.03,121.00
2020-04-01 11:02:00,2.03,2.03,2.03,2.02,1190.00
2020-04-01 11:03:00,2.03,2.02,2.03,2.02,8.00
2020-04-01 11:04:00,2.02,2.02,2.03,2.02,22.00
2020-04-01 11:05:00,2.02,2.03,2.03,2.02,10.00
2020-04-01 11:06:00,2.03,2.03,2.03,2.02,197.00
2020-04-01 11:07:00,2.03,2.03,2.03,2.03,13.00
2020-04-01 11:08:00,2.03,2.03,2.03,2.03,550.00
2020-04-01 11:09:00,2.03,2.02,2.03,2.02,1010.00
2020-04-01 11:10:00,2.02,2.03,2.03,2.02,31.00
2020-04-01 11:11:00,2.03,2.03,2.03,2.03,37.00
2020-04-01 11:12:00,2.03,2.03,2.03,2.02,46.00
2020-04-01 11:13:00,2.03,2.03,2.03,2.03,5.00
2020-04-01 11:14:00,2.03,2.03,2.03,2.03,50.00
2020-04-01 11:15:00,2.03,2.03,2.03,2.02,720.00
2020-04-01 11:16:00,2.03,2.02,2.03,2.02,70.00
2020-04-01 11:17:00,2.02,2.03,2.03,2.02,83.00
2020-04-01 11:18:00,2.03,2.02,2.03,2.02,405.00
2020-04-01 11:19:00,2.02,2.02,2.03,2.02,21.00
2020-04-01 11:20:00,2.02,2.03,2.03,2.02,1798.00
2020-04-01 11:21:00,2.03,2.03,2.03,2.03,221.00
2020-04-01 11:22:00,2.03,2.03,2.03,2.03,0.00
2020-04-01 11:23:00,2.03,2.03,2.03,2.02,73.00
2020-04-01 11:24:00,2.02,2.02,2.02,2.02,13181.00
2020-04-01 11:25:00,2.02,2.02,2.02,2.02,243.00
2020-04-01 11:26:00,2.02,2.02,2.02,2.01,309.00
2020-04-01 11:27:00,2.02,2.02,2.02,2.01,60.00
2020-04-01 11:28:00,2.02,2.02,2.02,2.02,267.00
2020-04-01 11:29:00,2.02,2.02,2.02,2.02,190.00
2020-04-01 11:30:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:01:00,2.02,2.03,2.03,2.02,607.00
2020-04-01 13:02:00,2.03,2.02,2.03,2.02,152.00
2020-04-01 13:03:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:04:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:05:00,2.02,2.02,2.02,2.02,150.00
2020-04-01 13:06:00,2.02,2.02,2.02,2.02,107.00
2020-04-01 13:07:00,2.02,2.02,2.02,2.02,3.00
2020-04-01 13:08:00,2.02,2.02,2.02,2.02,338.00
2020-04-01 13:09:00,2.02,2.02,2.02,2.02,12.00
2020-04-01 13:10:00,2.02,2.02,2.02,2.02,166.00
2020-04-01 13:11:00,2.02,2.02,2.02,2.02,21.00
2020-04-01 13:12:00,2.02,2.02,2.03,2.02,70.00
2020-04-01 13:13:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:14:00,2.02,2.03,2.03,2.02,1.00
2020-04-01 13:15:00,2.03,2.03,2.03,2.03,0.00
2020-04-01 13:16:00,2.03,2.02,2.03,2.02,333.00
2020-04-01 13:17:00,2.02,2.03,2.03,2.02,120.00
2020-04-01 13:18:00,2.03,2.03,2.03,2.03,80.00
2020-04-01 13:19:00,2.03,2.02,2.03,2.02,28.00
2020-04-01 13:20:00,2.02,2.02,2.02,2.02,20.00
2020-04-01 13:21:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:22:00,2.02,2.03,2.03,2.02,2.00
2020-04-01 13:23:00,2.03,2.03,2.03,2.03,130.00
2020-04-01 13:24:00,2.03,2.03,2.03,2.03,0.00
2020-04-01 13:25:00,2.03,2.02,2.03,2.02,2.00
2020-04-01 13:26:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:27:00,2.02,2.02,2.03,2.02,135.00
2020-04-01 13:28:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:29:00,2.02,2.02,2.02,2.02,405.00
2020-04-01 13:30:00,2.02,2.02,2.03,2.02,71.00
2020-04-01 13:31:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:32:00,2.02,2.02,2.03,2.02,216.00
2020-04-01 13:33:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 13:34:00,2.02,2.03,2.03,2.02,840.00
2020-04-01 13:35:00,2.03,2.02,2.03,2.02,3.00
2020-04-01 13:36:00,2.02,2.02,2.02,2.02,789.00
2020-04-01 13:37:00,2.02,2.02,2.02,2.02,1026.00
2020-04-01 13:38:00,2.02,2.02,2.02,2.02,422.00
2020-04-01 13:39:00,2.02,2.02,2.03,2.02,358.00
2020-04-01 13:40:00,2.02,2.02,2.02,2.02,374.00
2020-04-01 13:41:00,2.02,2.02,2.02,2.02,397.00
2020-04-01 13:42:00,2.02,2.01,2.02,2.01,743.00
2020-04-01 13:43:00,2.01,2.01,2.02,2.01,293.00
2020-04-01 13:44:00,2.01,2.01,2.01,2.01,32.00
2020-04-01 13:45:00,2.01,2.02,2.02,2.01,101.00
2020-04-01 13:46:00,2.02,2.01,2.02,2.01,358.00
2020-04-01 13:47:00,2.01,2.01,2.01,2.01,0.00
2020-04-01 13:48:00,2.02,2.01,2.02,2.01,14.00
2020-04-01 13:49:00,2.01,2.01,2.02,2.01,6.00
2020-04-01 13:50:00,2.01,2.01,2.01,2.01,33.00
2020-04-01 13:51:00,2.01,2.01,2.01,2.01,170.00
2020-04-01 13:52:00,2.01,2.01,2.01,2.01,285.00
2020-04-01 13:53:00,2.01,2.01,2.01,2.01,2.00
2020-04-01 13:54:00,2.01,2.01,2.02,2.01,1007.00
2020-04-01 13:55:00,2.01,2.01,2.01,2.01,317.00
2020-04-01 13:56:00,2.01,2.02,2.02,2.01,3.00
2020-04-01 13:57:00,2.02,2.01,2.02,2.01,210.00
2020-04-01 13:58:00,2.01,2.01,2.01,2.01,562.00
2020-04-01 13:59:00,2.01,2.01,2.01,2.01,8.00
2020-04-01 14:00:00,2.01,2.02,2.02,2.01,80.00
2020-04-01 14:01:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 14:02:00,2.02,2.02,2.02,2.02,1.00
2020-04-01 14:03:00,2.02,2.02,2.02,2.01,166.00
2020-04-01 14:04:00,2.02,2.02,2.02,2.02,15.00
2020-04-01 14:05:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 14:06:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 14:07:00,2.02,2.02,2.02,2.02,0.00
2020-04-01 14:08:00,2.02,2.02,2.02,2.01,782.00
2020-04-01 14:09:00,2.02,2.01,2.02,2.01,112.00
2020-04-01 14:10:00,2.01,2.01,2.01,2.01,480.00
2020-04-01 14:11:00,2.01,2.01,2.01,2.01,344.00
2020-04-01 14:12:00,2.01,2.01,2.01,2.01,145.00
2020-04-01 14:13:00,2.01,2.01,2.01,2.01,2437.00
2020-04-01 14:14:00,2.01,2.01,2.02,2.01,703.00
2020-04-01 14:15:00,2.01,2.01,2.01,2.01,220.00
2020-04-01 14:16:00,2.01,2.01,2.02,2.01,387.00
2020-04-01 14:17:00,2.01,2.01,2.01,2.01,33.00
2020-04-01 14:18:00,2.01,2.01,2.02,2.01,436.00
2020-04-01 14:19:00,2.01,2.01,2.01,2.00,273.00
2020-04-01 14:20:00,2.01,2.00,2.01,2.00,39.00
2020-04-01 14:21:00,2.00,2.01,2.01,2.00,244.00
2020-04-01 14:22:00,2.01,2.01,2.01,2.01,12.00
2020-04-01 14:23:00,2.01,2.01,2.01,2.00,427.00
2020-04-01 14:24:00,2.01,2.01,2.01,2.00,588.00
2020-04-01 14:25:00,2.01,2.01,2.01,2.00,85.00
2020-04-01 14:26:00,2.01,2.01,2.01,2.01,274.00
2020-04-01 14:27:00,2.01,2.01,2.01,2.01,6.00
2020-04-01 14:28:00,2.01,2.01,2.01,2.00,551.00
2020-04-01 14:29:00,2.01,2.01,2.01,2.00,669.00
2020-04-01 14:30:00,2.01,2.01,2.01,2.00,231.00
2020-04-01 14:31:00,2.01,2.00,2.01,2.00,3476.00
2020-04-01 14:32:00,2.00,2.00,2.00,2.00,0.00
2020-04-01 14:33:00,2.00,2.00,2.01,2.00,633.00
2020-04-01 14:34:00,2.00,2.00,2.01,2.00,84.00
2020-04-01 14:35:00,2.00,2.01,2.01,2.00,88.00
2020-04-01 14:36:00,2.01,2.01,2.01,2.01,0.00
2020-04-01 14:37:00,2.01,2.00,2.01,2.00,180.00
2020-04-01 14:38:00,2.00,2.00,2.00,2.00,316.00
2020-04-01 14:39:00,2.00,2.00,2.01,2.00,35.00
2020-04-01 14:40:00,2.00,2.00,2.00,2.00,613.00
2020-04-01 14:41:00,2.00,2.00,2.01,2.00,648.00
2020-04-01 14:42:00,2.00,2.01,2.01,2.00,2084.00
2020-04-01 14:43:00,2.01,2.00,2.01,2.00,1007.00
2020-04-01 14:44:00,2.00,2.00,2.00,2.00,513.00
2020-04-01 14:45:00,2.00,2.00,2.00,2.00,553.00
2020-04-01 14:46:00,2.00,2.00,2.00,2.00,792.00
2020-04-01 14:47:00,2.00,2.00,2.01,2.00,1869.00
2020-04-01 14:48:00,2.00,1.99,2.00,1.99,298.00
2020-04-01 14:49:00,1.99,2.00,2.00,1.99,1022.00
2020-04-01 14:50:00,2.00,1.99,2.00,1.99,1859.00
2020-04-01 14:51:00,1.99,1.99,2.00,1.99,1698.00
2020-04-01 14:52:00,1.99,1.99,2.00,1.99,612.00
2020-04-01 14:53:00,1.99,2.00,2.00,1.99,2106.00
2020-04-01 14:54:00,2.00,1.99,2.00,1.99,1662.00
2020-04-01 14:55:00,1.99,1.99,2.00,1.99,1073.00
2020-04-01 14:56:00,1.99,1.99,2.00,1.99,2401.00
2020-04-01 14:57:00,1.99,1.99,1.99,1.99,0.00
2020-04-01 14:58:00,1.99,1.99,1.99,1.99,0.00
2020-04-01 14:59:00,1.99,1.99,1.99,1.99,0.00
2020-04-01 15:00:00,1.99,1.99,1.99,1.99,2247.00
2020-04-02 09:30:00,1.97,1.98,1.98,1.97,1888.00
2020-04-02 09:31:00,1.98,1.97,1.98,1.97,2827.00
2020-04-02 09:32:00,1.97,1.97,1.97,1.96,629.00
2020-04-02 09:33:00,1.97,1.97,1.97,1.96,1478.00
2020-04-02 09:34:00,1.97,1.97,1.97,1.97,1161.00
2020-04-02 09:35:00,1.97,1.97,1.97,1.96,1217.00
2020-04-02 09:36:00,1.97,1.98,1.98,1.97,949.00
2020-04-02 09:37:00,1.98,1.97,1.98,1.97,1222.00
2020-04-02 09:38:00,1.97,1.97,1.98,1.97,1438.00
2020-04-02 09:39:00,1.97,1.97,1.97,1.96,1235.00
2020-04-02 09:40:00,1.97,1.97,1.97,1.96,1932.00
2020-04-02 09:41:00,1.96,1.97,1.97,1.96,2377.00
2020-04-02 09:42:00,1.96,1.96,1.97,1.96,703.00
2020-04-02 09:43:00,1.97,1.96,1.97,1.96,2275.00
2020-04-02 09:44:00,1.96,1.96,1.97,1.96,973.00
2020-04-02 09:45:00,1.96,1.97,1.97,1.96,755.00
2020-04-02 09:46:00,1.97,1.97,1.97,1.96,335.00
2020-04-02 09:47:00,1.97,1.97,1.97,1.97,1219.00
2020-04-02 09:48:00,1.97,1.97,1.97,1.96,1922.00
2020-04-02 09:49:00,1.97,1.97,1.97,1.97,1105.00
2020-04-02 09:50:00,1.97,1.98,1.98,1.97,766.00
2020-04-02 09:51:00,1.98,1.98,1.98,1.97,137.00
2020-04-02 09:52:00,1.98,1.98,1.98,1.97,176.00
2020-04-02 09:53:00,1.98,1.98,1.98,1.97,5.00
2020-04-02 09:54:00,1.98,1.98,1.98,1.98,292.00
2020-04-02 09:55:00,1.98,1.97,1.98,1.97,294.00
2020-04-02 09:56:00,1.97,1.98,1.98,1.97,950.00
2020-04-02 09:57:00,1.98,1.97,1.98,1.97,36.00
2020-04-02 09:58:00,1.97,1.97,1.98,1.97,21.00
2020-04-02 09:59:00,1.97,1.98,1.98,1.97,102.00
2020-04-02 10:00:00,1.98,1.98,1.98,1.97,339.00
2020-04-02 10:01:00,1.98,1.98,1.98,1.97,339.00
2020-04-02 10:02:00,1.98,1.97,1.98,1.97,436.00
2020-04-02 10:03:00,1.97,1.97,1.98,1.97,666.00
2020-04-02 10:04:00,1.97,1.98,1.98,1.97,275.00
2020-04-02 10:05:00,1.98,1.97,1.98,1.97,995.00
2020-04-02 10:06:00,1.97,1.98,1.98,1.97,27.00
2020-04-02 10:07:00,1.98,1.98,1.98,1.97,72.00
2020-04-02 10:08:00,1.98,1.97,1.98,1.97,352.00
2020-04-02 10:09:00,1.97,1.97,1.98,1.97,475.00
2020-04-02 10:10:00,1.97,1.97,1.98,1.97,82.00
2020-04-02 10:11:00,1.97,1.97,1.98,1.97,361.00
2020-04-02 10:12:00,1.97,1.97,1.98,1.97,402.00
2020-04-02 10:13:00,1.97,1.98,1.98,1.97,943.00
2020-04-02 10:14:00,1.98,1.97,1.98,1.97,494.00
2020-04-02 10:15:00,1.97,1.97,1.98,1.97,286.00
2020-04-02 10:16:00,1.97,1.98,1.98,1.97,92.00
2020-04-02 10:17:00,1.98,1.98,1.98,1.98,107.00
2020-04-02 10:18:00,1.98,1.97,1.98,1.97,287.00
2020-04-02 10:19:00,1.97,1.98,1.98,1.97,2014.00
2020-04-02 10:20:00,1.98,1.97,1.98,1.97,4.00
2020-04-02 10:21:00,1.97,1.98,1.98,1.97,78.00
2020-04-02 10:22:00,1.97,1.97,1.97,1.97,165.00
2020-04-02 10:23:00,1.97,1.98,1.98,1.97,57.00
2020-04-02 10:24:00,1.98,1.98,1.98,1.98,10.00
2020-04-02 10:25:00,1.98,1.97,1.98,1.97,97.00
2020-04-02 10:26:00,1.97,1.97,1.98,1.97,575.00
2020-04-02 10:27:00,1.97,1.98,1.98,1.97,707.00
2020-04-02 10:28:00,1.98,1.97,1.98,1.97,449.00
2020-04-02 10:29:00,1.97,1.97,1.97,1.97,1969.00
2020-04-02 10:30:00,1.97,1.97,1.97,1.97,103.00
2020-04-02 10:31:00,1.97,1.96,1.97,1.96,98.00
2020-04-02 10:32:00,1.96,1.97,1.97,1.96,130.00
2020-04-02 10:33:00,1.97,1.97,1.97,1.97,10.00
2020-04-02 10:34:00,1.97,1.96,1.97,1.96,11.00
2020-04-02 10:35:00,1.96,1.97,1.97,1.96,72.00
2020-04-02 10:36:00,1.97,1.97,1.97,1.96,261.00
2020-04-02 10:37:00,1.97,1.97,1.97,1.97,91.00
2020-04-02 10:38:00,1.97,1.97,1.97,1.97,313.00
2020-04-02 10:39:00,1.97,1.97,1.97,1.97,228.00
2020-04-02 10:40:00,1.97,1.97,1.97,1.96,1143.00
2020-04-02 10:41:00,1.97,1.96,1.97,1.96,305.00
2020-04-02 10:42:00,1.96,1.97,1.97,1.96,1118.00
2020-04-02 10:43:00,1.97,1.97,1.97,1.97,106.00
2020-04-02 10:44:00,1.97,1.96,1.97,1.96,563.00
2020-04-02 10:45:00,1.96,1.97,1.97,1.96,323.00
2020-04-02 10:46:00,1.97,1.97,1.97,1.96,1133.00
2020-04-02 10:47:00,1.97,1.98,1.98,1.97,56.00
2020-04-02 10:48:00,1.98,1.98,1.98,1.98,6.00
2020-04-02 10:49:00,1.98,1.97,1.98,1.97,190.00
2020-04-02 10:50:00,1.97,1.97,1.98,1.97,854.00
2020-04-02 10:51:00,1.97,1.97,1.97,1.97,0.00
2020-04-02 10:52:00,1.97,1.97,1.98,1.97,309.00
2020-04-02 10:53:00,1.97,1.98,1.98,1.97,60.00
2020-04-02 10:54:00,1.98,1.98,1.98,1.98,0.00
2020-04-02 10:55:00,1.98,1.98,1.98,1.98,18.00
2020-04-02 10:56:00,1.98,1.98,1.98,1.98,19.00
2020-04-02 10:57:00,1.98,1.97,1.98,1.97,121.00
2020-04-02 10:58:00,1.97,1.97,1.97,1.97,7.00
2020-04-02 10:59:00,1.97,1.97,1.97,1.97,20.00
2020-04-02 11:00:00,1.97,1.97,1.97,1.97,287.00
2020-04-02 11:01:00,1.97,1.97,1.97,1.97,44.00
2020-04-02 11:02:00,1.97,1.97,1.98,1.97,119.00
2020-04-02 11:03:00,1.97,1.97,1.98,1.97,101.00
2020-04-02 11:04:00,1.97,1.97,1.98,1.97,143.00
2020-04-02 11:05:00,1.97,1.97,1.98,1.97,176.00
2020-04-02 11:06:00,1.97,1.98,1.98,1.97,132.00
2020-04-02 11:07:00,1.98,1.97,1.98,1.97,4.00
2020-04-02 11:08:00,1.97,1.97,1.98,1.97,596.00
2020-04-02 11:09:00,1.97,1.97,1.97,1.97,203.00
2020-04-02 11:10:00,1.97,1.97,1.97,1.97,2040.00
2020-04-02 11:11:00,1.97,1.97,1.98,1.97,515.00
2020-04-02 11:12:00,1.97,1.98,1.98,1.97,287.00
2020-04-02 11:13:00,1.98,1.97,1.98,1.97,59.00
2020-04-02 11:14:00,1.98,1.98,1.98,1.98,50.00
2020-04-02 11:15:00,1.98,1.97,1.98,1.97,69.00
2020-04-02 11:16:00,1.97,1.97,1.97,1.97,274.00
2020-04-02 11:17:00,1.97,1.97,1.97,1.97,42.00
2020-04-02 11:18:00,1.97,1.97,1.98,1.97,25.00
2020-04-02 11:19:00,1.97,1.97,1.97,1.97,249.00
2020-04-02 11:20:00,1.97,1.97,1.97,1.97,11.00
2020-04-02 11:21:00,1.97,1.98,1.98,1.97,20.00
2020-04-02 11:22:00,1.98,1.98,1.98,1.97,27.00
2020-04-02 11:23:00,1.98,1.98,1.98,1.97,2.00
2020-04-02 11:24:00,1.98,1.98,1.98,1.97,51.00
2020-04-02 11:25:00,1.97,1.97,1.97,1.97,4.00
2020-04-02 11:26:00,1.97,1.97,1.97,1.97,0.00
2020-04-02 11:27:00,1.97,1.98,1.98,1.97,109.00
2020-04-02 11:28:00,1.98,1.97,1.98,1.97,16.00
2020-04-02 11:29:00,1.97,1.97,1.97,1.97,0.00
2020-04-02 11:30:00,1.97,1.97,1.97,1.97,0.00
2020-04-02 13:01:00,1.97,1.97,1.98,1.97,4122.00
2020-04-02 13:02:00,1.97,1.96,1.97,1.96,371.00
2020-04-02 13:03:00,1.96,1.96,1.97,1.96,124.00
2020-04-02 13:04:00,1.96,1.97,1.97,1.96,105.00
2020-04-02 13:05:00,1.97,1.96,1.97,1.96,5.00
2020-04-02 13:06:00,1.96,1.96,1.97,1.96,134.00
2020-04-02 13:07:00,1.96,1.96,1.97,1.96,55.00
2020-04-02 13:08:00,1.96,1.97,1.97,1.96,524.00
2020-04-02 13:09:00,1.97,1.97,1.97,1.97,33.00
2020-04-02 13:10:00,1.97,1.97,1.97,1.97,101.00
2020-04-02 13:11:00,1.97,1.97,1.97,1.96,123.00
2020-04-02 13:12:00,1.97,1.96,1.97,1.96,11.00
2020-04-02 13:13:00,1.96,1.96,1.97,1.96,94.00
2020-04-02 13:14:00,1.96,1.96,1.97,1.96,669.00
2020-04-02 13:15:00,1.96,1.97,1.97,1.96,326.00
2020-04-02 13:16:00,1.97,1.97,1.97,1.96,617.00
2020-04-02 13:17:00,1.97,1.97,1.97,1.96,799.00
2020-04-02 13:18:00,1.97,1.97,1.97,1.96,470.00
2020-04-02 13:19:00,1.97,1.97,1.97,1.96,153.00
2020-04-02 13:20:00,1.97,1.97,1.97,1.97,420.00
2020-04-02 13:21:00,1.97,1.97,1.98,1.97,171.00
2020-04-02 13:22:00,1.97,1.97,1.98,1.97,514.00
2020-04-02 13:23:00,1.97,1.98,1.98,1.97,266.00
2020-04-02 13:24:00,1.98,1.98,1.98,1.97,1311.00
2020-04-02 13:25:00,1.98,1.97,1.98,1.97,42.00
2020-04-02 13:26:00,1.97,1.97,1.98,1.97,250.00
2020-04-02 13:27:00,1.97,1.98,1.98,1.97,19.00
2020-04-02 13:28:00,1.98,1.98,1.98,1.97,331.00
2020-04-02 13:29:00,1.98,1.97,1.98,1.97,112.00
2020-04-02 13:30:00,1.97,1.98,1.98,1.97,912.00
2020-04-02 13:31:00,1.98,1.98,1.98,1.98,98.00
2020-04-02 13:32:00,1.98,1.98,1.98,1.97,1030.00
2020-04-02 13:33:00,1.98,1.98,1.98,1.98,112.00
2020-04-02 13:34:00,1.98,1.97,1.98,1.97,61.00
2020-04-02 13:35:00,1.97,1.98,1.98,1.97,579.00
2020-04-02 13:36:00,1.98,1.98,1.98,1.97,1488.00
2020-04-02 13:37:00,1.98,1.98,1.98,1.97,326.00
2020-04-02 13:38:00,1.98,1.98,1.98,1.97,176.00
2020-04-02 13:39:00,1.98,1.98,1.98,1.98,2726.00
2020-04-02 13:40:00,1.98,1.98,1.98,1.98,430.00
2020-04-02 13:41:00,1.98,1.98,1.98,1.98,42.00
2020-04-02 13:42:00,1.98,1.98,1.99,1.98,212.00
2020-04-02 13:43:00,1.98,1.99,1.99,1.98,223.00
2020-04-02 13:44:00,1.99,1.99,1.99,1.99,687.00
2020-04-02 13:45:00,1.99,1.99,1.99,1.99,1714.00
2020-04-02 13:46:00,1.99,1.99,1.99,1.99,20.00
2020-04-02 13:47:00,1.99,1.99,1.99,1.99,5.00
2020-04-02 13:48:00,1.99,1.99,1.99,1.99,32.00
2020-04-02 13:49:00,1.99,1.99,1.99,1.99,1022.00
2020-04-02 13:50:00,1.99,1.98,1.99,1.98,70.00
2020-04-02 13:51:00,1.98,1.98,1.99,1.98,335.00
2020-04-02 13:52:00,1.98,1.99,1.99,1.98,72.00
2020-04-02 13:53:00,1.99,1.99,1.99,1.99,165.00
2020-04-02 13:54:00,1.99,1.98,1.99,1.98,778.00
2020-04-02 13:55:00,1.98,1.99,1.99,1.98,5.00
2020-04-02 13:56:00,1.99,1.99,1.99,1.99,54.00
2020-04-02 13:57:00,1.99,1.99,1.99,1.99,10.00
2020-04-02 13:58:00,1.99,1.99,1.99,1.98,138.00
2020-04-02 13:59:00,1.99,1.99,1.99,1.98,197.00
